Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
Diesel,40000,Automatic,2,Audi,Audi Q3,2017,2400000.0,2017,5,1968,15.73,Chennai,7
Petrol,95000,Automatic,1,Honda,Honda CR-V,2017,1650000.0,2017,5,1997,13.7,Chennai,7
Petrol,107280,Manual,2,Hyundai,Hyundai i20,2010,275000.0,2010,5,1197,18.5,Chennai,14
Diesel,45700,Manual,1,Nissan,Nissan Kicks,2019,1050000.0,2020,5,1461,20.45,Chennai,5
Diesel,74686,Manual,1,Fiat,Fiat Punto,2013,295000.0,2013,5,1248,20.3,Chennai,11
Petrol,119004,Manual,1,Maruti,Maruti Celerio,2018,461000.00000000006,2018,5,998,25.24,Chennai,6
Diesel,117079,Manual,1,Hyundai,Hyundai Venue,2019,719000.0,2019,5,1396,23.7,Chennai,5
Petrol,35000,Manual,1,Honda,Honda Jazz,2017,550000.0,2017,5,1199,18.7,Chennai,7
Petrol,76730,Manual,1,Hyundai,Hyundai Santro Xing,2012,287000.0,2012,5,1086,17.92,Chennai,12
Petrol,21123,Manual,1,Hyundai,Hyundai Venue,2022,1035000.0,2022,5,998,18.0,Chennai,2
Petrol,98000,Automatic,1,Toyota,Toyota Corolla Altis,2014,875000.0,2014,5,1798,14.28,Chennai,10
Petrol,69684,Manual,1,Tata,Tata Tiago,2018,445000.0,2019,5,1199,23.84,Chennai,6
Petrol,16600,Automatic,1,Renault,Renault Duster,2020,1190000.0,2021,5,1330,16.42,Chennai,4
Petrol,90403,Manual,2,Volkswagen,Volkswagen Vento,2016,540000.0,2016,5,1598,16.09,Chennai,8
Diesel,81009,Manual,3,Volkswagen,Volkswagen Polo,2016,584000.0,2016,5,1498,20.14,Chennai,8
Petrol,16500,Manual,1,Volkswagen,Volkswagen Taigun,2021,1770000.0,2021,5,1498,17.88,Chennai,3
Diesel,84741,Manual,2,Tata,Tata Tiago,2017,430000.0,2017,5,1047,27.28,Chennai,7
Diesel,51122,Manual,1,Mahindra,Mahindra TUV 300 Plus,2018,990000.0,2018,9,2179,18.49,Chennai,6
Diesel,60000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2016,2650000.0,2017,5,2143,13.0,Chennai,8
Diesel,96094,Manual,4,Ford,Ford Figo,2010,120000.0,2010,5,1399,20.0,Chennai,14
Petrol,42891,Automatic,1,Maruti,Maruti Swift,2018,620000.0,2018,5,1197,22.0,Chennai,6
Diesel,59100,Manual,1,Renault,Renault Duster,2018,890000.0,2019,5,1461,19.87,Chennai,6
Petrol,55913,Automatic,1,Tata,Tata Nexon,2018,801000.0,2018,5,1198,17.0,Chennai,6
Diesel,65000,Automatic,1,Volkswagen,Volkswagen Tiguan,2017,2050000.0,2017,5,1968,16.65,Chennai,7
Diesel,60000,Automatic,1,BMW,BMW 3 Series GT,2019,3575000.0,2019,5,1995,21.76,Chennai,5
Petrol,120000,Manual,3,Maruti,Maruti Celerio,2015,400000.0,2015,5,998,23.1,Bangalore,9
Petrol,32706,Manual,2,Ford,Ford Ecosport,2018,811000.0,2018,5,1497,17.0,Bangalore,6
Petrol,11949,Manual,1,Tata,Tata Tiago,2018,585000.0,2018,5,1199,23.84,Bangalore,6
Petrol,17794,Manual,1,Hyundai,Hyundai Xcent,2014,462000.0,2014,5,1197,19.1,Bangalore,10
Diesel,60000,Manual,1,Maruti,Maruti SX4 S Cross,2015,790000.0,2015,5,1248,23.65,Bangalore,9
Diesel,20000,Manual,1,Jeep,Jeep Compass,2020,1900000.0,2020,5,1956,17.1,Bangalore,4
Petrol,37772,Manual,1,Datsun,Datsun GO,2017,345000.0,2017,5,1198,20.63,Bangalore,7
Petrol,30000,Automatic,1,Hyundai,Hyundai Venue,2021,1200000.0,2021,5,998,18.15,Bangalore,3
Petrol,37000,Automatic,1,Maruti,Maruti Ciaz,2018,960000.0,2018,5,1462,20.28,Bangalore,6
Petrol,11949,Manual,1,Tata,Tata Tiago,2017,585000.0,2018,5,1199,23.84,Bangalore,7
Petrol,50000,Manual,1,Maruti,Maruti Baleno,2018,690000.0,2018,5,1197,21.4,Bangalore,6
Petrol,24887,Automatic,1,Hyundai,Hyundai Grand i10,2019,682000.0,2019,5,1197,18.9,Bangalore,5
Petrol,23000,Automatic,1,Honda,Honda Jazz,2018,825000.0,2018,5,1199,18.2,Bangalore,6
Petrol,48928,Automatic,1,Tata,Tata Tiago,2018,595000.0,2018,5,1199,23.84,Bangalore,6
Diesel,108862,Manual,3,Mahindra,Mahindra XUV500,2014,690000.0,2014,7,2179,15.1,Bangalore,10
Diesel,80000,Manual,1,Jeep,Jeep Compass,2018,1350000.0,2018,5,1956,17.1,Bangalore,6
Diesel,16000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA,2022,5595000.0,2022,5,1950,19.0,Bangalore,2
Diesel,65376,Manual,2,Hyundai,Hyundai i20,2014,521000.0,2014,5,1396,21.27,Bangalore,10
Petrol,10000,Manual,1,Tata,Tata Nexon,2022,1005000.0000000001,2022,5,1199,17.33,Bangalore,2
Petrol,67000,Manual,2,Honda,Honda City,2016,775000.0,2016,5,1497,17.8,Bangalore,8
Diesel,100000,Automatic,3,BMW,BMW 5 Series,2011,2200000.0,2011,5,1995,18.48,Bangalore,13
Petrol,18083,Manual,1,Maruti,Maruti Swift,2016,582000.0,2016,5,1197,22.38,Bangalore,8
Petrol,30000,Manual,1,Renault,Renault Duster,2020,1090000.0,2020,5,1498,16.42,Bangalore,4
Petrol,57634,Manual,2,Tata,Tata Tiago,2016,457000.0,2016,5,1199,23.84,Bangalore,8
Petrol,50000,Automatic,2,Mercedes-Benz,Mercedes-Benz S-Class,2016,4900000.0,2016,5,4663,7.81,Bangalore,8
Petrol,110000,Manual,1,Honda,Honda City,2015,550000.0,2015,5,1497,17.4,Bangalore,9
Petrol,23447,Automatic,1,Hyundai,Hyundai Santro,2018,570000.0,2018,5,1086,20.3,Bangalore,6
Lpg,30000,Manual,2,Hyundai,Hyundai Santro Xing,2009,220000.00000000003,2009,5,1086,13.45,Bangalore,15
Petrol,33000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,4145000.0000000005,2017,5,1991,15.0,Bangalore,7
Diesel,87667,Manual,2,Mahindra,Mahindra XUV500,2014,861000.0,2014,7,2179,15.1,Bangalore,10
Diesel,40000,Automatic,2,Audi,Audi A4,2016,1785000.0000000002,2016,5,1968,17.11,Bangalore,8
Diesel,79012,Manual,2,Mahindra,Mahindra XUV500,2014,802999.9999999999,2014,7,2179,15.1,Bangalore,10
Diesel,31344,Manual,1,Jeep,Jeep Compass,2021,2565000.0,2021,5,1956,17.1,Bangalore,3
Petrol,50000,Manual,1,Hyundai,Hyundai Xcent,2018,674000.0,2018,5,1197,20.14,Bangalore,6
Petrol,12434,Manual,1,Maruti,Maruti Wagon R,2015,349000.0,2015,5,998,20.51,Bangalore,9
Petrol,60000,Manual,2,Maruti,Maruti Ertiga,2019,1050000.0,2019,7,1462,19.34,Bangalore,5
Diesel,12000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2019,4425000.0,2019,5,1950,12.6,Bangalore,5
Petrol,40987,Manual,2,Maruti,Maruti Wagon R,2015,405999.99999999994,2015,5,998,20.51,Bangalore,9
Petrol,18157,Automatic,1,BMW,BMW 5 Series,2020,4965000.0,2020,5,1998,15.56,Bangalore,4
Diesel,120000,Manual,3,Toyota,Toyota Fortuner,2011,1100000.0,2011,7,2982,11.5,Bangalore,13
Diesel,40000,Automatic,2,Renault,Renault Duster,2020,1100000.0,2020,5,1461,19.87,Bangalore,4
Petrol,89667,Manual,1,Hyundai,Hyundai i20,2016,594000.0,2016,5,1197,18.6,Bangalore,8
Diesel,120000,Manual,1,Hyundai,Hyundai i20,2017,710000.0,2017,5,1396,22.54,Bangalore,7
Petrol,56997,Manual,1,Maruti,Maruti Baleno,2017,692000.0,2017,5,1197,21.4,Bangalore,7
Petrol,120000,Manual,1,Hyundai,Hyundai Elantra,2013,650000.0,2013,5,1797,16.3,Bangalore,11
Diesel,59000,Automatic,1,Audi,Audi A6,2015,2089999.9999999998,2016,5,1968,18.53,Bangalore,9
Petrol,18835,Manual,1,Maruti,Maruti Alto 800,2021,411000.00000000006,2021,5,796,22.05,Bangalore,3
Diesel,120000,Manual,2,Mahindra,Mahindra Scorpio,2010,650000.0,2010,7,2179,12.05,Bangalore,14
Petrol,40000,Automatic,1,Mini,Mini 3 DOOR,2016,3675000.0,2016,4,1998,17.33,Bangalore,8
Petrol,60932,Manual,1,Tata,Tata Tiago,2019,610000.0,2019,5,1199,23.84,Bangalore,5
Petrol,33539,Automatic,2,Kia,Kia Seltos,2020,1675000.0,2020,5,1353,16.5,Bangalore,4
Petrol,66837,Manual,2,Tata,Tata Tiago,2018,530000.0,2018,5,1199,23.84,Bangalore,6
Diesel,400,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2022,7990000.000000001,2022,5,2925,29.0,Bangalore,2
Petrol,60000,Manual,2,Maruti,Maruti Alto,2008,250000.0,2008,5,796,19.7,Bangalore,16
Petrol,44285,Manual,1,Hyundai,Hyundai i20,2019,715000.0,2019,5,1197,18.6,Bangalore,5
Diesel,100000,Automatic,2,Mercedes-Benz,Mercedes-Benz GL-Class,2014,3500000.0,2014,7,2987,11.3,Bangalore,10
Diesel,25000,Automatic,1,Tata,Tata New Safari,2021,2250000.0,2021,6,1956,14.08,Bangalore,3
Petrol,36735,Manual,1,Hyundai,Hyundai Grand i10,2018,625000.0,2019,5,1197,18.9,Bangalore,6
Diesel,79000,Automatic,1,Audi,Audi Q7,2015,2695000.0,2015,7,2967,12.07,Bangalore,9
Diesel,120000,Manual,2,Mahindra,Mahindra Scorpio,2010,650000.0,2010,8,2179,12.05,Bangalore,14
Petrol,10000,Automatic,1,Renault,Renault KWID,2022,550000.0,2022,5,999,22.0,Bangalore,2
Diesel,53645,Manual,1,Tata,Tata Nexon,2018,825000.0,2018,5,1497,21.5,Bangalore,6
Petrol,100000,Manual,2,Hyundai,Hyundai Getz,2006,220000.00000000003,2006,5,1341,15.3,Bangalore,18
Petrol,53982,Automatic,1,Maruti,Maruti Celerio,2014,428000.0,2014,5,998,26.68,Bangalore,10
Diesel,110000,Manual,1,Skoda,Skoda Rapid,2014,695000.0,2014,5,1498,21.14,Bangalore,10
Petrol,37741,Manual,2,Ford,Ford Ecosport,2019,930000.0000000001,2019,5,1496,15.9,Bangalore,5
Petrol,17367,Manual,1,Maruti,Maruti Alto 800,2021,455000.0,2021,5,796,22.05,Bangalore,3
Diesel,94000,Manual,1,Hyundai,Hyundai Creta,2017,1195000.0,2017,5,1582,19.67,Bangalore,7
Diesel,33700,Automatic,1,Tata,Tata Harrier,2021,2175000.0,2021,5,1956,14.6,Bangalore,3
Petrol,54601,Manual,3,Maruti,Maruti Swift,2014,442000.0,2014,5,1197,22.38,Bangalore,10
Diesel,110000,Manual,1,Maruti,Maruti Swift,2018,690000.0,2018,5,1248,28.4,Bangalore,6
Petrol,64000,Manual,2,Maruti,Maruti Celerio,2017,500000.0,2017,5,998,23.1,Bangalore,7
Diesel,40525,Automatic,1,BMW,BMW 3 Series GT,2016,3395000.0000000005,2016,5,1995,21.76,Bangalore,8
Diesel,100000,Manual,1,Maruti,Maruti Ciaz,2015,650000.0,2015,5,1248,26.21,Bangalore,9
Petrol,44154,Automatic,2,Honda,Honda Jazz,2016,537000.0,2016,5,1199,19.0,Bangalore,8
Diesel,70000,Manual,1,Renault,Renault Lodgy,2016,750000.0,2016,7,1461,19.98,Bangalore,8
Petrol,79000,Automatic,1,Skoda,Skoda Octavia,2018,1789999.9999999998,2018,5,1798,15.1,Bangalore,6
Petrol,68039,Manual,2,Tata,Tata Tiago,2017,468000.0,2018,5,1199,23.84,Bangalore,7
Petrol,60000,Manual,2,Maruti,Maruti Ritz,2014,420000.0,2014,5,1197,18.5,Bangalore,10
Petrol,10000,Manual,1,Hyundai,Hyundai i20,2021,919999.9999999999,2021,5,998,20.0,Bangalore,3
Petrol,49873,Manual,1,Honda,Honda City,2013,533000.0,2013,5,1497,16.8,Bangalore,11
Petrol,90000,Automatic,3,Volkswagen,Volkswagen Polo,2013,850000.0,2013,5,1197,17.2,Bangalore,11
Diesel,48960,Manual,2,Skoda,Skoda Rapid,2017,751000.0,2017,5,1498,21.13,Bangalore,7
Diesel,70000,Manual,2,Hyundai,Hyundai Grand i10,2014,388000.0,2014,5,1120,24.0,Bangalore,10
Petrol,68000,Manual,2,Hyundai,Hyundai i20,2013,490000.00000000006,2013,5,1197,18.5,Bangalore,11
Diesel,23017,Manual,1,Mahindra,Mahindra KUV 100,2016,494000.00000000006,2016,6,1198,25.32,Bangalore,8
Diesel,83000,Manual,2,Hyundai,Hyundai i20,2013,525000.0,2014,5,1396,21.27,Bangalore,11
Diesel,92000,Automatic,2,BMW,BMW X3,2016,2890000.0,2016,5,1995,16.55,Bangalore,8
Petrol,62139,Manual,1,Maruti,Maruti Wagon R,2018,550000.0,2018,5,998,20.51,Bangalore,6
Lpg,74000,Manual,1,Hyundai,Hyundai i10,2013,365000.0,2013,5,1086,19.2,Bangalore,11
Petrol,26500,Automatic,2,Renault,Renault KWID,2016,420000.0,2016,5,999,24.04,Bangalore,8
Diesel,81716,Automatic,1,Volvo,Volvo S60,2017,1895000.0,2017,5,1969,27.03,Bangalore,7
Diesel,24000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2018,5990000.0,2018,5,2987,17.0,Bangalore,6
Petrol,10000,Automatic,1,Mahindra,Mahindra XUV300,2022,1050000.0,2022,5,1197,17.0,Bangalore,2
Petrol,18000,Automatic,1,MG,MG Hector Plus,2021,2075000.0,2021,6,1451,16.56,Bangalore,3
Petrol,38197,Manual,1,Honda,Honda Brio,2013,394000.0,2013,5,1198,19.4,Bangalore,11
Petrol,23000,Automatic,2,Maruti,Maruti Baleno,2017,725000.0,2017,5,1197,19.56,Bangalore,7
Petrol,50000,Manual,1,Maruti,Maruti Alto K10,2013,240000.0,2013,5,998,20.92,Bangalore,11
Petrol,10000,Automatic,1,Renault,Renault Kiger,2022,835000.0,2022,5,999,19.03,Bangalore,2
Petrol,19000,Manual,1,Hyundai,Hyundai Grand i10,2019,695000.0,2019,5,1197,18.9,Bangalore,5
Petrol,14000,Automatic,1,Kia,Kia Seltos,2020,1725000.0,2020,5,1353,16.5,Bangalore,4
Petrol,29268,Manual,1,Hyundai,Hyundai EON,2014,330000.0,2014,5,814,21.1,Bangalore,10
Petrol,20000,Automatic,1,Volkswagen,Volkswagen Vento,2019,990000.0,2019,5,1197,18.19,Bangalore,5
Petrol,30000,Manual,1,Toyota,Toyota Yaris,2018,750000.0,2018,5,1496,17.1,Bangalore,6
Petrol,64374,Automatic,1,Honda,Honda Jazz,2018,755000.0,2018,6,1199,19.0,Bangalore,6
Diesel,30000,Manual,1,MG,MG Hector,2021,1750000.0,2021,5,1956,17.41,Bangalore,3
Petrol,7100,Automatic,1,Hyundai,Hyundai Alcazar,2022,2082999.9999999998,2022,6,1999,14.2,Bangalore,2
Petrol,43679,Manual,1,Hyundai,Hyundai i10,2010,271000.0,2010,5,1086,19.81,Bangalore,14
Petrol,40000,Automatic,1,Hyundai,Hyundai Creta,2018,1280000.0,2018,5,1591,14.8,Bangalore,6
Diesel,40562,Manual,1,Hyundai,Hyundai i20,2012,436000.00000000006,2012,5,1396,22.54,Bangalore,12
Petrol,26500,Automatic,2,Hyundai,Hyundai Creta,2021,1675000.0,2021,5,1397,13.0,Bangalore,3
Petrol,20000,Automatic,1,Hyundai,Hyundai Venue,2019,1250000.0,2019,5,998,18.15,Bangalore,5
Diesel,58600,Automatic,1,Mahindra,Mahindra XUV500,2016,1350000.0,2016,7,2179,16.0,Bangalore,8
Petrol,42050,Automatic,1,Volkswagen,Volkswagen T-Roc,2020,2225000.0,2020,5,1498,18.4,Bangalore,4
Petrol,65017,Automatic,1,Maruti,Maruti Celerio,2015,475000.0,2016,5,998,23.1,Bangalore,9
Diesel,80000,Automatic,2,BMW,BMW 3 Series,2008,600000.0,2008,5,1995,13.2,Bangalore,16
Petrol,30000,Automatic,1,Jeep,Jeep Compass,2021,2450000.0,2021,5,1368,14.1,Bangalore,3
Petrol,20000,Automatic,1,Kia,Kia Seltos,2020,1625000.0,2020,5,1353,16.5,Bangalore,4
Diesel,36349,Automatic,1,Skoda,Skoda Superb,2014,1650000.0,2014,3,1968,17.2,Bangalore,10
Petrol,80000,Manual,3,Hyundai,Hyundai i10,2009,249000.00000000003,2009,5,1197,20.36,Bangalore,15
Petrol,83394,Manual,2,Renault,Renault Duster,2014,630000.0,2014,8,1598,13.24,Bangalore,10
Diesel,30000,Automatic,2,Audi,Audi Q5,2016,2599000.0,2016,5,1968,14.16,Bangalore,8
Petrol,52204,Manual,1,Maruti,Maruti Alto K10,2017,385000.0,2017,5,998,24.39,Bangalore,7
Petrol,110000,Manual,3,Hyundai,Hyundai i20,2012,300000.0,2012,5,1197,17.0,Bangalore,12
Diesel,89000,Automatic,1,Ford,Ford Endeavour,2017,2975000.0,2017,7,3198,10.91,Bangalore,7
Petrol,29813,Manual,2,Maruti,Maruti Alto 800,2014,276000.0,2014,5,796,22.05,Bangalore,10
Petrol,30000,Manual,1,Ford,Ford Figo,2018,500000.0,2018,5,1196,18.16,Bangalore,6
Petrol,13345,Automatic,1,Maruti,Maruti Ignis,2020,730000.0,2020,5,1197,20.89,Bangalore,4
Diesel,17100,Automatic,1,Hyundai,Hyundai Alcazar,2022,2245000.0,2022,7,1498,18.1,Bangalore,2
Petrol,75000,Manual,1,Hyundai,Hyundai Grand i10,2014,399000.0,2014,5,1197,18.9,Bangalore,10
Petrol,75523,Manual,2,Hyundai,Hyundai i10,2011,312000.0,2011,5,1197,20.36,Bangalore,13
Diesel,47000,Manual,1,Mahindra,Mahindra XUV500,2015,1275000.0,2015,7,2179,16.0,Bangalore,9
Diesel,36500,Manual,1,Tata,Tata Harrier,2022,1989999.9999999998,2022,5,1956,16.35,Bangalore,2
Petrol,28253,Manual,1,Renault,Renault Triber,2020,719000.0,2020,7,999,20.0,Bangalore,4
Diesel,50000,Manual,1,Hyundai,Hyundai Creta,2016,1260000.0,2016,5,1582,19.67,Bangalore,8
Petrol,90000,Manual,2,Hyundai,Hyundai i10,2010,300000.0,2010,5,1197,20.36,Bangalore,14
Diesel,70000,Automatic,2,BMW,BMW X5,2016,3981000.0,2016,5,2993,15.97,Bangalore,8
Petrol,52571,Manual,1,Hyundai,Hyundai i20,2016,627000.0,2016,5,1197,18.6,Bangalore,8
Diesel,70000,Automatic,2,BMW,BMW 3 Series,2010,1300000.0,2010,5,1995,16.07,Bangalore,14
Petrol,61993,Manual,1,Honda,Honda City,2015,672000.0,2015,5,1497,17.4,Bangalore,9
Diesel,57000,Automatic,1,Hyundai,Hyundai Tucson,2017,1825000.0,2017,5,1995,16.38,Bangalore,7
Diesel,80000,Manual,2,Toyota,Toyota Fortuner,2021,3500000.0,2021,7,2755,14.24,Bangalore,3
Petrol,36359,Manual,1,Hyundai,Hyundai i20,2013,440000.00000000006,2013,5,1197,18.5,Bangalore,11
Diesel,70000,Manual,2,Tata,Tata Harrier,2019,1460000.0,2019,5,1956,17.0,Bangalore,5
Petrol,7500,Automatic,1,MG,MG Hector,2022,2041000.0,2022,5,1451,14.0,Bangalore,2
Petrol,30301,Automatic,1,Hyundai,Hyundai Verna,2017,1033000.0,2017,5,1591,17.0,Bangalore,7
Petrol,66000,Manual,1,Hyundai,Hyundai i10,2010,275000.0,2010,5,1197,20.36,Bangalore,14
Petrol,56010,Manual,1,Hyundai,Hyundai i20,2017,676000.0,2017,5,1197,18.6,Bangalore,7
Diesel,47000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2017,4290000.0,2017,5,2143,17.9,Bangalore,7
Diesel,60000,Manual,2,Nissan,Nissan Terrano,2014,650000.0,2014,5,1461,19.01,Bangalore,10
Diesel,83829,Manual,1,Maruti,Maruti Swift,2014,444000.00000000006,2014,5,1248,25.2,Bangalore,10
Petrol,10000,Automatic,1,Renault,Renault KWID,2020,509999.99999999994,2020,5,999,22.0,Bangalore,4
Diesel,35000,Automatic,2,Renault,Renault Duster,2016,925000.0,2016,5,1461,19.6,Bangalore,8
Petrol,51116,Automatic,2,Honda,Honda City,2019,1024000.0,2020,5,1497,18.0,Bangalore,5
Diesel,80000,Manual,3,Skoda,Skoda Rapid,2016,500000.0,2016,5,1498,21.14,Bangalore,8
Petrol,40000,Automatic,2,Volkswagen,Volkswagen Polo,2017,994999.9999999999,2017,5,1197,17.21,Bangalore,7
Petrol,85565,Automatic,2,Honda,Honda CR-V,2012,935000.0,2012,5,2354,11.1,Bangalore,12
Petrol,36916,Manual,1,Ford,Ford Ecosport,2018,834000.0,2018,5,1497,17.0,Bangalore,6
Diesel,90000,Manual,1,Volkswagen,Volkswagen Polo,2015,560000.0,2015,5,1498,20.14,Bangalore,9
Petrol,112795,Manual,1,Maruti,Maruti Swift,2012,454000.0,2012,5,1197,22.38,Bangalore,12
Petrol,11000,Automatic,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2021,3690000.0,2021,5,1332,13.0,Bangalore,3
Petrol,120000,Manual,2,Toyota,Toyota Innova,2014,1100000.0,2014,7,1998,11.4,Bangalore,10
Petrol,36685,Manual,2,Honda,Honda Brio,2016,462000.0,2016,5,1198,19.4,Bangalore,8
Diesel,120000,Automatic,2,Hyundai,Hyundai Santa Fe,2012,900000.0,2012,7,2199,11.72,Bangalore,12
Petrol,4000,Automatic,1,BMW,BMW 6 Series,2022,7900000.0,2022,4,1998,13.32,Bangalore,2
Petrol,32184,Automatic,2,Maruti,Maruti Baleno,2019,843000.0,2019,5,1197,21.4,Bangalore,5
Petrol,32279,Manual,1,Maruti,Maruti Baleno RS,2018,799000.0,2019,5,998,21.1,Bangalore,6
Petrol,59698,Manual,1,Hyundai,Hyundai i20,2015,576000.0,2015,5,1197,18.6,Bangalore,9
Diesel,46071,Manual,1,Renault,Renault Captur,2018,949000.0,2018,5,1461,20.37,Bangalore,6
Diesel,90000,Manual,1,Maruti,Maruti Vitara Brezza,2017,795000.0,2017,5,1248,24.3,Bangalore,7
Petrol,9554,Manual,1,Hyundai,Hyundai Venue,2019,1085000.0,2019,5,998,18.27,Bangalore,5
Petrol,14000,Automatic,1,Jeep,Jeep Compass,2022,2590000.0,2022,5,1368,14.1,Bangalore,2
Diesel,74499,Manual,2,Renault,Renault Duster,2013,516000.0,2013,5,1461,20.45,Bangalore,11
Petrol,56211,Automatic,2,Ford,Ford Ecosport,2017,777000.0,2017,5,1497,14.8,Bangalore,7
Petrol,9001,Manual,1,Honda,Honda Jazz,2019,753000.0,2019,5,1199,18.2,Bangalore,5
Diesel,65457,Automatic,2,Mahindra,Mahindra XUV500,2017,1226000.0,2017,7,1997,16.0,Bangalore,7
Petrol,23682,Manual,1,Honda,Honda Jazz,2017,725000.0,2017,5,1199,18.7,Bangalore,7
Diesel,50000,Manual,1,Hyundai,Hyundai Verna,2020,1150000.0,2020,5,1582,22.0,Bangalore,4
Diesel,134557,Manual,2,Maruti,Maruti Swift,2015,629000.0,2015,5,1248,25.2,Bangalore,9
Petrol,96567,Manual,2,Maruti,Maruti Swift Dzire,2013,447000.0,2013,5,1197,22.41,Bangalore,11
Diesel,83007,Manual,2,Maruti,Maruti Ertiga,2014,786000.0,2015,7,1248,20.77,Bangalore,10
Petrol,34000,Manual,1,Honda,Honda Jazz,2018,745000.0,2018,5,1199,18.7,Bangalore,6
Petrol,81634,Automatic,1,Hyundai,Hyundai Grand i10,2014,490000.00000000006,2014,5,1197,18.9,Bangalore,10
Petrol,57284,Automatic,2,Honda,Honda City,2017,942000.0,2017,5,1497,18.0,Bangalore,7
Petrol,70000,Automatic,2,Ford,Ford Ecosport,2016,675000.0,2016,5,1499,15.63,Bangalore,8
Petrol,70000,Manual,2,Honda,Honda Brio,2013,330000.0,2013,5,1198,19.4,Bangalore,11
Petrol,46429,Automatic,2,Toyota,Toyota Yaris,2018,875000.0,2018,5,1496,17.8,Bangalore,6
Petrol,17624,Manual,1,Maruti,Maruti Baleno,2017,869000.0,2018,5,1197,21.4,Bangalore,7
Diesel,100000,Manual,2,Volkswagen,Volkswagen Vento,2012,425000.0,2012,5,1598,20.54,Bangalore,12
Petrol,30000,Manual,1,Honda,Honda City,2019,1070000.0,2019,5,1497,17.4,Bangalore,5
Petrol,49690,Manual,2,Ford,Ford Ecosport,2018,1025000.0,2018,5,1496,15.9,Bangalore,6
Diesel,110000,Manual,1,Mahindra,Mahindra XUV500,2016,1000000.0,2016,7,2179,16.0,Bangalore,8
Petrol,50000,Manual,1,Fiat,Fiat Linea,2009,375000.0,2009,5,1368,16.0,Bangalore,15
Petrol,55702,Automatic,1,Ford,Ford Ecosport,2018,844000.0,2018,5,1497,14.8,Bangalore,6
Diesel,45046,Manual,1,Hyundai,Hyundai i20 Active,2016,764000.0,2016,5,1396,21.19,Bangalore,8
Petrol,53000,Manual,2,Maruti,Maruti Ritz,2014,420000.0,2014,5,1197,18.5,Bangalore,10
Diesel,94695,Manual,1,Maruti,Maruti Baleno,2016,684000.0,2016,5,1248,27.39,Bangalore,8
Petrol,22162,Manual,1,Maruti,Maruti Baleno,2019,802999.9999999999,2019,5,1197,21.4,Bangalore,5
Petrol,70000,Manual,2,Hyundai,Hyundai Santro Xing,2010,320000.0,2010,5,1086,17.92,Bangalore,14
Diesel,115331,Manual,1,Honda,Honda City,2017,803999.9999999999,2018,5,1498,26.0,Bangalore,7
Diesel,70000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2013,1400000.0,2013,5,2148,10.0,Bangalore,11
Petrol,42233,Manual,2,Maruti,Maruti Swift,2016,548000.0,2016,5,1197,22.38,Bangalore,8
Petrol,20941,Manual,1,Hyundai,Hyundai Grand i10,2019,619000.0,2019,5,1197,18.9,Bangalore,5
Diesel,50000,Manual,2,Maruti,Maruti Vitara Brezza,2018,1000000.0,2018,5,1248,24.3,Bangalore,6
Petrol,46602,Manual,1,Honda,Honda WR-V,2018,865000.0,2018,5,1199,17.5,Bangalore,6
Diesel,50000,Automatic,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2014,1000000.0,2014,7,2696,11.18,Bangalore,10
Diesel,104000,Manual,2,Maruti,Maruti Swift,2014,535000.0,2014,5,1248,25.2,Bangalore,10
Diesel,90000,Manual,1,Ford,Ford Ecosport,2018,975000.0,2018,5,1498,23.0,Bangalore,6
Petrol,50035,Manual,1,Maruti,Maruti Baleno,2017,699000.0,2017,5,1197,21.4,Bangalore,7
Petrol,80000,Manual,1,Tata,Tata Nexon,2021,1150000.0,2021,5,1199,17.57,Bangalore,3
Petrol,90000,Manual,2,Hyundai,Hyundai i20,2015,625000.0,2015,5,1197,18.6,Bangalore,9
Diesel,90000,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,2011,1000000.0,2011,5,2143,14.21,Bangalore,13
Diesel,120000,Manual,1,Toyota,Toyota Corolla Altis,2011,600000.0,2011,5,1364,21.43,Bangalore,13
Petrol,25170,Manual,1,Maruti,Maruti Swift Dzire,2015,675000.0,2015,5,1197,22.41,Bangalore,9
Petrol,25022,Manual,1,Maruti,Maruti Ciaz,2021,893000.0,2021,5,1462,20.65,Bangalore,3
Diesel,100000,Manual,2,Maruti,Maruti Swift,2012,420000.0,2012,5,1248,22.9,Bangalore,12
Petrol,26367,Manual,1,Maruti,Maruti Ciaz,2020,941000.0,2020,5,1462,20.65,Bangalore,4
