Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
1.0,4e-05,0.0,1,0.0,10.0,2019,6675000.0,2019,7,2967,14.75,5.0,5
4.0,3.942129538376631e-05,1.0,1,20.0,151.0,2017,568000.0,2017,5,1197,21.4,5.0,7
4.0,3.4482758620689657e-05,0.0,1,21.0,191.0,2016,2350000.0,2016,5,1991,15.04,5.0,8
4.0,3.671071953010279e-05,1.0,1,20.0,151.0,2017,548000.0,2017,5,1197,21.4,5.0,7
4.0,1.8181818181818182e-05,0.0,1,21.0,203.0,2015,5150000.0,2015,5,4663,7.81,5.0,9
1.0,3.571428571428572e-05,1.0,1,9.0,72.0,2020,1150000.0,2020,5,1493,14.0,5.0,4
4.0,4.81811611659841e-05,1.0,2,20.0,151.0,2016,503000.0,2016,5,1197,21.4,5.0,8
4.0,9.523809523809524e-05,0.0,1,29.0,279.0,2023,119000.0,2023,7,2487,24.0,5.0,1
4.0,0.00028571428571428574,0.0,1,21.0,185.0,2023,415000.00000000006,2023,5,3982,39.0,5.0,1
4.0,1.7629843799583936e-05,1.0,1,20.0,173.0,2014,379000.0,2014,5,1197,22.0,5.0,10
4.0,1.2345679012345678e-05,0.0,2,8.0,61.0,2013,925000.0,2013,5,2354,11.1,5.0,11
4.0,1.799661663607242e-05,1.0,1,20.0,147.0,2011,197000.0,2011,5,998,19.0,5.0,13
4.0,0.0001818181818181818,0.0,1,0.0,4.0,2020,4825000.0,2020,5,1984,14.11,5.0,4
1.0,0.00025,1.0,1,9.0,72.0,2023,1775000.0,2023,5,1493,14.0,5.0,1
4.0,0.0010526315789473684,0.0,1,9.0,84.0,2023,1650000.0,2023,5,1482,20.6,5.0,1
1.0,1.4084507042253522e-05,1.0,1,17.0,126.0,2017,540000.0,2017,7,1493,16.5,5.0,7
1.0,3.571428571428572e-05,1.0,1,29.0,275.0,2019,1839999.9999999998,2019,8,2393,13.68,5.0,5
4.0,2.857142857142857e-05,1.0,1,9.0,84.0,2018,885000.0,2018,5,1591,17.0,5.0,6
4.0,1.25e-05,0.0,1,12.0,99.0,2020,1800000.0,2020,5,1368,14.01,5.0,4
4.0,1.6666666666666667e-05,0.0,2,20.0,157.0,2016,600000.0,2016,5,1373,19.12,5.0,8
4.0,7.867820613690008e-05,1.0,1,17.0,141.0,2021,965000.0,2021,5,1197,17.0,5.0,3
4.0,1.5457383992333137e-05,1.0,1,20.0,177.0,2011,208000.0,2011,5,998,18.9,5.0,13
1.0,1.4812620352540365e-05,0.0,2,1.0,14.0,2019,2650000.0,2019,5,1995,22.69,5.0,5
4.0,4.573101019801528e-05,1.0,1,9.0,76.0,2018,528000.0,2018,5,1197,18.9,5.0,6
1.0,5.555555555555556e-05,0.0,2,1.0,23.0,2022,8765000.0,2022,5,2998,13.38,5.0,2
4.0,1.2818869375721061e-05,0.0,1,0.0,1.0,2018,2175000.0,2018,5,1395,19.2,5.0,6
4.0,2.7588490081937815e-05,1.0,1,28.0,259.0,2021,555000.0,2021,5,1199,20.09,5.0,3
4.0,0.0003219575016097875,0.0,1,12.0,102.0,2022,6200000.0,2022,5,1998,12.1,5.0,2
4.0,2.5e-05,0.0,2,21.0,198.0,2020,5175000.0,2020,5,1991,12.74,5.0,4
4.0,1.799661663607242e-05,1.0,1,20.0,151.0,2019,622000.0,2019,5,1197,21.01,5.0,5
4.0,1.0989010989010989e-05,0.0,1,21.0,191.0,2016,1975000.0,2016,5,1991,15.04,5.0,8
4.0,2.1589878664881905e-05,1.0,1,24.0,216.0,2021,733000.0,2021,5,999,18.75,5.0,3
4.0,0.00013588802826470988,1.0,1,20.0,157.0,2023,1075000.0,2023,5,1462,20.65,5.0,1
1.0,2.8522532800912723e-05,0.0,1,21.0,198.0,2022,5999000.0,2022,5,1950,19.0,5.0,2
1.0,4.533091568449683e-05,0.0,1,1.0,20.0,2020,3100000.0,2020,5,1995,17.05,5.0,4
4.0,1.4692918013517484e-05,0.0,1,1.0,15.0,2017,3100000.0,2017,5,1998,15.34,5.0,7
1.0,3.7037037037037037e-05,1.0,1,20.0,176.0,2017,699000.0,2017,5,1248,24.3,5.0,7
4.0,1.8867924528301888e-05,1.0,2,9.0,69.0,2010,8000000.0,2010,5,1495,13.2,5.0,14
1.0,2e-05,1.0,1,8.0,58.0,2013,250000.0,2013,5,1498,25.8,5.0,11
0.0,8.333333333333334e-06,1.0,4,29.0,266.0,2010,240000.0,2010,5,1798,14.53,5.0,14
1.0,6.666666666666667e-05,0.0,1,21.0,190.0,2020,3965000.0,2020,5,1950,12.6,5.0,4
4.0,1.0063095609471385e-05,1.0,1,8.0,62.0,2015,578000.0,2015,5,1497,17.4,5.0,9
1.0,8.333333333333334e-06,1.0,1,6.0,49.0,2016,265000.0,2016,5,1498,22.77,5.0,8
4.0,8.463817181548878e-05,1.0,1,20.0,149.0,2017,306000.0,2017,5,796,22.05,5.0,7
4.0,2.5372982847863595e-05,1.0,1,20.0,174.0,2016,549000.0,2016,5,1197,21.21,5.0,8
4.0,1.6666666666666667e-05,1.0,2,20.0,151.0,2016,450000.0,2016,5,1197,21.4,5.0,8
4.0,3.0289262456459185e-05,1.0,1,20.0,173.0,2018,536000.0,2018,5,1197,22.38,5.0,6
4.0,2.2537242793716617e-05,1.0,2,8.0,60.0,2012,235000.0,2012,5,1198,19.4,5.0,12
1.0,0.00028571428571428574,0.0,1,29.0,276.0,2023,269000.0,2023,5,3346,33.0,5.0,1
4.0,2.5611473940325264e-05,1.0,1,20.0,177.0,2013,304000.0,2013,5,998,18.9,5.0,11
4.0,2.0408163265306123e-05,1.0,1,9.0,87.0,2013,295000.0,2014,5,1086,19.81,5.0,11
4.0,0.00012600806451612903,0.0,1,8.0,62.0,2021,1296000.0,2021,5,1498,18.3,5.0,3
1.0,1.5151515151515151e-05,0.0,2,0.0,4.0,2014,1075000.0,2014,5,1968,17.68,5.0,10
4.0,1.5211670393525913e-05,1.0,1,9.0,73.0,2016,295000.0,2016,5,814,21.1,5.0,8
4.0,1.9081420420936135e-05,0.0,1,20.0,154.0,2016,425000.0,2016,5,998,23.1,5.0,8
4.0,3.3333333333333335e-05,0.0,1,9.0,87.0,2011,350000.0,2011,5,1197,16.95,5.0,13
1.0,2.0833333333333333e-05,0.0,1,1.0,17.0,2018,4375000.0,2018,5,2993,17.42,5.0,6
4.0,1.1518614080353852e-05,1.0,1,20.0,177.0,2013,275000.0,2014,5,998,21.79,5.0,11
4.0,1.5873015873015872e-05,1.0,1,29.0,269.0,2015,415000.00000000006,2015,5,1197,17.71,5.0,9
4.0,1.4925373134328359e-05,1.0,1,28.0,259.0,2018,465000.00000000006,2018,5,1199,23.84,5.0,6
1.0,1.694915254237288e-05,0.0,2,0.0,3.0,2014,975000.0,2014,5,1968,17.11,5.0,10
4.0,1.4526860164444058e-05,1.0,1,9.0,88.0,2016,545000.0,2016,5,1197,18.6,5.0,8
4.0,2.135155332550443e-05,1.0,1,9.0,76.0,2017,509999.99999999994,2017,5,1197,18.9,5.0,7
4.0,0.00019076688286913393,0.0,2,8.0,62.0,2022,1403000.0,2022,5,1498,18.3,5.0,2
4.0,5.7283611158847455e-05,1.0,1,20.0,151.0,2022,749000.0,2022,5,1197,22.35,5.0,2
4.0,1.592635652741722e-05,1.0,1,8.0,58.0,2015,434999.99999999994,2015,5,1198,18.0,5.0,9
4.0,2.9745969421143434e-05,0.0,1,20.0,150.0,2016,346000.0,2016,5,998,23.95,5.0,8
4.0,1.3167250414768389e-05,1.0,1,8.0,62.0,2010,204999.99999999997,2010,5,1497,17.0,5.0,14
1.0,4.347826086956521e-06,1.0,1,29.0,270.0,2013,969999.9999999999,2013,7,2982,13.0,5.0,11
4.0,1.1466837904779377e-05,1.0,1,20.0,177.0,2013,256999.99999999997,2013,5,998,20.51,5.0,11
4.0,2.3399475851740923e-05,1.0,1,4.0,38.0,2016,275000.0,2016,5,999,22.5,5.0,8
4.0,1.7999856001151992e-05,1.0,1,29.0,267.0,2011,229000.0,2011,5,1496,17.6,5.0,13
4.0,0.0004868549172346641,1.0,1,20.0,153.0,2023,1250000.0,2023,5,1462,17.38,5.0,1
4.0,0.000588235294117647,0.0,1,21.0,193.0,2023,7750000.0,2023,5,1991,15.0,5.0,1
4.0,3.3200531208499335e-05,0.0,1,13.0,105.0,2021,1725000.0,2021,5,1353,16.5,5.0,3
4.0,3.125e-05,1.0,1,9.0,84.0,2011,349000.0,2011,5,1591,17.1,5.0,13
1.0,0.0008333333333333334,0.0,1,29.0,271.0,2023,5500000.0,2023,7,2755,27.0,5.0,1
4.0,0.00010416666666666667,0.0,1,0.0,6.0,2021,3145000.0,2021,5,1984,19.0,5.0,3
4.0,1.4285714285714285e-05,1.0,1,8.0,62.0,2017,699000.0,2017,5,1497,17.8,5.0,7
1.0,1.1764705882352942e-05,0.0,1,29.0,270.0,2014,1275000.0,2014,7,2982,12.55,5.0,10
4.0,2.5e-05,0.0,1,20.0,177.0,2019,565000.0,2019,5,1197,21.5,5.0,5
4.0,7.060650992021465e-05,1.0,1,20.0,151.0,2019,722000.0,2019,5,1197,21.4,5.0,5
1.0,6.666666666666667e-05,1.0,1,17.0,139.0,2022,1685000.0000000002,2022,4,2184,15.2,5.0,2
4.0,0.00020990764063811922,1.0,1,9.0,71.0,2020,803999.9999999999,2023,5,1197,20.5,5.0,4
1.0,5e-05,0.0,1,16.0,118.0,2023,4300000.0,2023,7,1996,12.04,5.0,1
4.0,0.00013157894736842105,1.0,1,29.0,275.0,2022,2275000.0,2023,7,2694,8.0,5.0,2
4.0,1.432356943350283e-05,0.0,1,8.0,62.0,2016,742000.0,2016,5,1497,18.0,5.0,8
1.0,1.2195121951219513e-05,1.0,1,9.0,72.0,2018,910000.0,2018,5,1396,22.1,5.0,6
4.0,0.00011904761904761905,0.0,1,1.0,20.0,2021,4000000.0,2021,5,1998,14.82,5.0,3
4.0,1.3251527238514238e-05,1.0,1,20.0,173.0,2013,315000.0,2013,5,1197,22.38,5.0,11
0.0,1.5151515151515151e-05,1.0,1,20.0,177.0,2013,231000.0,2013,5,998,33.54,5.0,11
4.0,4.526730342673487e-05,1.0,1,20.0,151.0,2017,557000.0,2017,5,1197,21.4,5.0,7
1.0,3.125e-05,0.0,1,1.0,18.0,2019,5775000.0,2019,4,2993,17.09,5.0,5
4.0,1.5384615384615384e-05,1.0,2,9.0,87.0,2012,231000.0,2012,5,1086,19.81,5.0,12
4.0,1.5151515151515151e-05,1.0,1,28.0,259.0,2016,369000.0,2016,5,1199,23.84,5.0,8
1.0,4e-05,0.0,1,1.0,23.0,2019,5250000.0,2019,5,2993,15.97,5.0,5
1.0,9.090909090909091e-06,0.0,1,6.0,50.0,2018,2675000.0,2018,7,3198,10.91,5.0,6
4.0,6.666666666666667e-05,1.0,1,16.0,117.0,2022,1150000.0,2022,5,1498,14.0,5.0,2
4.0,3.3333333333333335e-05,1.0,1,20.0,151.0,2021,700000.0,2021,5,1197,21.4,5.0,3
1.0,2.1276595744680852e-05,0.0,1,13.0,105.0,2021,1300000.0,2021,5,1493,17.8,5.0,3
1.0,0.00016666666666666666,0.0,1,1.0,20.0,2023,5490000.0,2023,5,1995,20.37,5.0,1
4.0,2.7890890835053272e-05,0.0,2,20.0,151.0,2020,805000.0000000001,2020,5,1197,21.4,5.0,4
4.0,2.2923687045824452e-05,1.0,1,28.0,254.0,2018,735000.0,2018,5,1198,17.0,5.0,6
4.0,1.5569291130174845e-05,1.0,2,29.0,267.0,2015,441000.0,2015,5,1496,16.78,5.0,9
1.0,3.0303030303030302e-05,0.0,1,14.0,109.0,2021,5575000.0,2021,7,1999,19.0,5.0,3
1.0,1.6777116013757234e-05,0.0,2,6.0,50.0,2019,2890000.0,2019,7,3198,10.91,5.0,5
4.0,0.000333667000333667,1.0,1,26.0,228.0,2019,397000.0,2020,5,999,23.01,5.0,5
4.0,0.00010410160316468874,1.0,1,26.0,228.0,2021,455000.0,2022,5,999,21.74,5.0,3
1.0,1.3333333333333333e-05,0.0,1,21.0,203.0,2015,3850000.0,2015,5,2987,13.5,5.0,9
4.0,2.386748770824383e-05,0.0,2,8.0,58.0,2020,713000.0,2020,5,1199,19.0,5.0,4
4.0,4.317975732976381e-05,1.0,1,29.0,272.0,2021,737000.0,2021,5,1197,21.01,5.0,3
4.0,1.8695782231528567e-05,1.0,1,6.0,49.0,2016,540000.0,2016,5,1499,15.85,5.0,8
1.0,3.4482758620689657e-05,1.0,1,29.0,275.0,2019,1748999.9999999998,2019,7,2393,13.68,5.0,5
4.0,0.00016666666666666666,0.0,1,16.0,120.0,2023,2200000.0,2023,6,1451,12.34,5.0,1
4.0,1.4664476771468793e-05,1.0,1,20.0,174.0,2019,627000.0,2019,5,1197,21.21,5.0,5
4.0,0.0016666666666666668,1.0,1,13.0,105.0,2023,1565000.0,2023,5,1497,16.8,5.0,1
4.0,7.692307692307693e-05,0.0,1,11.0,97.0,2020,4625000.0,2020,5,1997,10.8,5.0,4
1.0,1.4758840545486746e-05,1.0,1,20.0,176.0,2018,772000.0,2018,5,1248,24.3,5.0,6
1.0,1.1931608022813235e-05,1.0,1,20.0,172.0,2017,587000.0,2017,5,1248,25.1,5.0,7
0.0,1.4705882352941177e-05,1.0,1,20.0,154.0,2016,409999.99999999994,2016,5,998,31.79,5.0,8
4.0,0.00024390243902439024,1.0,1,20.0,173.0,2022,699000.0,2022,5,1197,22.38,5.0,2
4.0,2.162489457863893e-05,1.0,1,20.0,174.0,2020,642000.0,2020,5,1197,21.21,5.0,4
4.0,2.7027027027027027e-05,0.0,1,21.0,192.0,2014,2700000.0,2014,4,3498,9.26,5.0,10
4.0,1.9185388408188323e-05,0.0,2,24.0,217.0,2015,366000.0,2015,5,1198,19.34,5.0,9
1.0,1.5151515151515151e-05,0.0,2,21.0,201.0,2016,4950000.0,2016,7,2987,11.0,5.0,8
4.0,4.2211903756859436e-05,1.0,1,9.0,76.0,2015,447000.0,2016,5,1197,18.9,5.0,9
4.0,1.4108551192878003e-05,1.0,1,20.0,149.0,2016,262000.0,2016,5,796,22.05,5.0,8
4.0,2.380952380952381e-05,1.0,1,30.0,285.0,2012,265000.0,2012,5,1198,16.47,5.0,12
1.0,1.785714285714286e-05,0.0,2,11.0,94.0,2018,3875000.0,2018,5,1999,16.38,5.0,6
4.0,7.904513477195479e-05,1.0,2,8.0,62.0,2017,761000.0,2017,5,1497,17.8,5.0,7
4.0,1.639344262295082e-05,1.0,1,8.0,58.0,2016,430000.0,2016,5,1198,17.8,5.0,8
0.0,1.0131199027404893e-05,1.0,1,20.0,154.0,2018,401000.0,2018,5,998,35.6,5.0,6
1.0,1.6129032258064517e-05,0.0,1,13.0,104.0,2020,2950000.0,2020,7,2199,14.11,5.0,4
4.0,3.571428571428572e-05,1.0,1,8.0,58.0,2014,380000.0,2014,5,1198,18.0,5.0,10
1.0,2.777777777777778e-05,1.0,1,17.0,126.0,2020,825000.0,2020,7,1493,16.5,5.0,4
1.0,3.125e-05,1.0,1,20.0,174.0,2017,635000.0,2017,5,1248,28.4,5.0,7
1.0,2.6315789473684212e-05,0.0,1,1.0,20.0,2017,2250000.0,2017,5,1995,20.68,5.0,7
4.0,3.0303030303030302e-05,1.0,1,20.0,150.0,2017,340000.0,2017,5,998,23.95,5.0,7
1.0,1.469615695495628e-05,0.0,1,9.0,84.0,2018,950000.0,2018,5,1582,22.0,5.0,6
1.0,8.333333333333333e-05,1.0,1,17.0,134.0,2022,1825000.0,2022,7,2184,21.0,5.0,2
1.0,0.00025,0.0,1,21.0,198.0,2023,7200000.0,2023,5,1950,19.0,5.0,1
4.0,5.0594485201113076e-05,1.0,1,20.0,177.0,2018,392000.0,2018,5,998,20.51,5.0,6
4.0,0.00014132278123233464,1.0,1,17.0,141.0,2021,1205000.0,2021,5,1197,16.82,5.0,3
4.0,3.272251308900524e-05,1.0,1,8.0,62.0,2017,743000.0,2017,5,1497,17.8,5.0,7
1.0,0.0002,0.0,1,11.0,96.0,2020,3375000.0,2020,5,1999,19.0,5.0,4
0.0,2.0857667278491573e-05,1.0,1,20.0,154.0,2018,484999.99999999994,2018,5,998,31.79,5.0,6
4.0,1.2730744748567792e-05,0.0,1,9.0,72.0,2016,878999.9999999999,2016,5,1591,13.0,5.0,8
4.0,1.5384615384615384e-05,0.0,1,9.0,82.0,2017,1050000.0,2017,5,1999,12.95,5.0,7
1.0,3.125e-05,0.0,1,13.0,105.0,2022,1980000.0,2022,5,1493,18.0,5.0,2
4.0,1.6950301715370534e-05,1.0,2,8.0,58.0,2017,462000.0,2017,5,1199,19.5,5.0,7
1.0,2.9411764705882354e-05,0.0,2,11.0,96.0,2018,2650000.0,2018,5,1999,13.5,5.0,6
4.0,1.679627794480743e-05,1.0,2,9.0,88.0,2015,509000.0,2015,5,1197,18.6,5.0,9
4.0,0.00010736525660296328,1.0,1,20.0,177.0,2022,530000.0,2022,5,998,21.79,5.0,2
4.0,1.6666666666666667e-05,1.0,2,24.0,215.0,2019,700000.0,2019,6,1498,14.0,5.0,5
4.0,2.3990020151616926e-05,1.0,1,8.0,58.0,2014,310000.0,2014,5,1199,18.6,5.0,10
4.0,1.4285714285714285e-05,0.0,3,0.0,3.0,2011,700000.0,2011,5,1781,12.3,5.0,13
4.0,1.937721626911078e-05,1.0,1,29.0,269.0,2016,440000.00000000006,2016,5,1197,18.16,5.0,8
1.0,1.1111111111111112e-05,1.0,1,28.0,263.0,2015,400000.0,2015,5,1248,20.65,5.0,9
1.0,3.3333333333333335e-05,0.0,1,13.0,104.0,2020,3050000.0,2020,7,2199,14.11,5.0,4
1.0,2.5e-05,1.0,1,17.0,139.0,2022,1575000.0,2022,4,2184,15.2,5.0,2
1.0,2.857142857142857e-05,0.0,1,21.0,198.0,2020,4995000.0,2020,5,1950,19.0,5.0,4
4.0,1.023834875911213e-05,1.0,1,20.0,173.0,2013,360000.0,2013,5,1197,22.38,5.0,11
4.0,1.1111111111111112e-05,1.0,3,9.0,84.0,2014,360000.0,2014,5,1591,17.01,5.0,10
4.0,1.4547570555717196e-05,1.0,2,24.0,217.0,2015,344000.0,2015,5,1198,18.06,5.0,9
4.0,2.7027027027027027e-05,0.0,1,21.0,190.0,2018,3565000.0,2018,5,1991,14.74,5.0,6
1.0,2.5e-05,1.0,1,20.0,157.0,2017,600000.0,2017,5,1248,28.09,5.0,7
4.0,1.1594875065221172e-05,1.0,2,8.0,58.0,2015,340000.0,2015,5,1198,18.0,5.0,9
4.0,2.5e-05,0.0,2,30.0,285.0,2016,675000.0,2016,5,1197,17.21,5.0,8
4.0,6.666666666666667e-05,0.0,2,1.0,15.0,2020,4375000.0,2020,5,1998,15.34,5.0,4
4.0,1.6421439831844456e-05,1.0,2,20.0,149.0,2016,294000.0,2016,5,796,22.05,5.0,8
4.0,1.6666666666666667e-05,1.0,1,8.0,62.0,2013,375000.0,2013,5,1497,16.8,5.0,11
4.0,5.452562704471101e-05,0.0,2,20.0,174.0,2021,801000.0,2021,5,1197,22.61,5.0,3
1.0,5e-05,0.0,1,12.0,99.0,2022,2900000.0,2022,5,1956,14.9,5.0,2
1.0,1.4285714285714285e-05,0.0,2,9.0,72.0,2017,800000.0,2017,5,1582,17.01,5.0,7
0.0,1.3333333333333333e-05,1.0,1,20.0,177.0,2015,313000.0,2015,5,998,33.54,5.0,9
4.0,2.5e-05,1.0,1,8.0,68.0,2017,509999.99999999994,2017,5,1199,17.5,5.0,7
1.0,1.7543859649122806e-05,0.0,2,0.0,7.0,2014,1125000.0,2014,5,1968,15.73,5.0,10
4.0,2.0833333333333333e-05,1.0,1,20.0,151.0,2016,455000.0,2016,5,1197,21.4,5.0,8
4.0,8.333333333333334e-06,1.0,1,8.0,62.0,2011,300000.0,2011,5,1497,17.0,5.0,13
4.0,4e-05,0.0,1,6.0,49.0,2017,725000.0,2017,5,1496,14.7,5.0,7
1.0,3.4482758620689657e-05,0.0,1,29.0,275.0,2021,2325000.0,2021,7,2393,12.0,5.0,3
1.0,1.5828795745219705e-05,1.0,1,6.0,53.0,2019,515000.00000000006,2019,5,1498,25.83,5.0,5
4.0,4.1666666666666665e-05,0.0,1,0.0,3.0,2021,4000000.0,2021,5,1998,17.42,5.0,3
4.0,4.3821209465381244e-05,1.0,1,26.0,228.0,2020,418000.0,2020,5,999,21.74,5.0,4
1.0,0.0002,0.0,1,14.0,112.0,2022,7600000.0,2022,5,1997,19.0,5.0,2
4.0,3.3333333333333335e-05,1.0,1,9.0,87.0,2009,200000.0,2009,5,1197,20.36,5.0,15
4.0,1.3415975743915856e-05,0.0,1,20.0,174.0,2017,685000.0,2018,5,1197,21.21,5.0,7
4.0,2.5e-05,0.0,1,21.0,198.0,2019,3600000.0,2019,5,1991,11.5,5.0,5
4.0,2.2026916892442564e-05,1.0,1,20.0,149.0,2018,289000.0,2018,5,796,22.05,5.0,6
4.0,4.0096230954290296e-05,1.0,2,30.0,281.0,2018,610000.0,2018,5,999,19.44,5.0,6
1.0,4.545454545454545e-05,0.0,1,9.0,72.0,2019,1400000.0,2019,5,1582,17.01,5.0,5
4.0,1.0133663015170094e-05,1.0,1,8.0,58.0,2014,323000.0,2014,5,1198,18.0,5.0,10
1.0,0.00016666666666666666,0.0,1,21.0,200.0,2023,9500000.0,2023,5,1950,19.0,5.0,1
4.0,2.5e-05,1.0,1,20.0,151.0,2017,525000.0,2017,5,1197,21.01,5.0,7
1.0,1.7241379310344828e-05,1.0,1,8.0,68.0,2018,725000.0,2018,5,1498,25.5,5.0,6
1.0,1.3333333333333333e-05,1.0,1,9.0,88.0,2015,425000.0,2015,5,1396,22.54,5.0,9
1.0,1.3157894736842106e-05,1.0,1,6.0,49.0,2014,350000.0,2014,5,1498,22.7,5.0,10
4.0,1.6666666666666667e-05,0.0,1,26.0,228.0,2017,325000.0,2017,5,999,24.04,5.0,7
4.0,1.7241379310344828e-05,0.0,1,8.0,62.0,2016,675000.0,2016,5,1497,18.0,5.0,8
4.0,1.25e-05,1.0,2,30.0,283.0,2013,415000.00000000006,2013,5,1390,14.69,5.0,11
1.0,5e-05,0.0,1,31.0,295.0,2018,3875000.0,2018,5,1969,18.0,5.0,6
4.0,2.334212553395112e-05,1.0,1,20.0,151.0,2017,589000.0,2017,5,1197,21.4,5.0,7
1.0,1.4925373134328359e-05,1.0,1,20.0,176.0,2017,650000.0,2017,5,1248,24.3,5.0,7
4.0,3.846153846153846e-05,1.0,1,20.0,179.0,2020,1027000.0,2020,6,1462,19.01,5.0,4
4.0,2.5e-05,1.0,1,20.0,177.0,2017,375000.0,2017,5,998,18.9,5.0,7
1.0,1.6666666666666667e-05,1.0,1,17.0,142.0,2019,1300000.0,2019,7,2179,15.1,5.0,5
4.0,2.6925148088314486e-05,1.0,2,9.0,84.0,2015,902999.9999999999,2015,5,1591,17.01,5.0,9
0.0,8.333333333333334e-06,1.0,1,20.0,154.0,2018,350000.0,2018,5,998,31.79,5.0,6
1.0,1.3513513513513513e-05,0.0,1,29.0,270.0,2018,2850000.0,2018,7,2755,12.9,5.0,6
4.0,6.086427267194157e-05,1.0,1,9.0,88.0,2021,903999.9999999999,2021,5,1197,21.0,5.0,3
4.0,0.0001,1.0,1,29.0,278.0,2022,950000.0,2022,5,1462,17.03,5.0,2
4.0,1.585942208265931e-05,0.0,1,8.0,62.0,2017,949000.0,2017,5,1497,18.0,5.0,7
4.0,8.333333333333333e-05,0.0,1,27.0,241.0,2022,3900000.0,2022,5,1984,15.1,5.0,2
1.0,7.692307692307693e-05,0.0,1,21.0,193.0,2022,7400000.0,2022,5,1950,16.1,5.0,2
1.0,3.125e-05,0.0,2,9.0,72.0,2018,1099000.0,2018,5,1582,17.01,5.0,6
4.0,0.00028571428571428574,1.0,1,9.0,72.0,2022,1511000.0,2022,5,1497,14.0,5.0,2
4.0,0.00014238929232521716,0.0,1,21.0,204.0,2017,6475000.0,2017,2,2996,19.0,5.0,7
1.0,0.0002,0.0,1,21.0,200.0,2022,9200000.0,2022,5,1950,19.0,5.0,2
4.0,9.09090909090909e-05,0.0,1,21.0,183.0,2021,4000000.0,2021,5,1332,13.0,5.0,3
4.0,9.09090909090909e-05,0.0,1,21.0,190.0,2020,4250000.0,2020,5,1950,11.9,5.0,4
4.0,1.9751525805368464e-05,1.0,1,20.0,173.0,2017,422000.0,2017,5,1197,22.38,5.0,7
4.0,1.573960399156357e-05,0.0,1,20.0,151.0,2019,678000.0,2019,5,1197,21.4,5.0,5
4.0,1.923076923076923e-05,1.0,1,9.0,73.0,2018,300000.0,2018,5,998,20.3,5.0,6
0.0,2.9677993767621308e-05,1.0,1,20.0,149.0,2022,496000.0,2022,4,796,31.59,5.0,2
4.0,1.4546724077737694e-05,0.0,1,8.0,65.0,2015,463000.0,2015,5,1199,19.0,5.0,9
4.0,1.4285714285714285e-05,1.0,1,8.0,62.0,2013,455000.0,2013,5,1497,16.8,5.0,11
4.0,0.00010482180293501048,0.0,1,28.0,259.0,2020,751000.0,2020,5,1199,23.84,5.0,4
4.0,2.2222222222222223e-05,0.0,1,20.0,157.0,2017,775000.0,2017,5,1373,19.12,5.0,7
4.0,2.7128943870215132e-05,1.0,1,20.0,151.0,2019,678000.0,2019,5,1197,21.4,5.0,5
4.0,1.4705882352941177e-05,1.0,1,6.0,49.0,2017,550000.0,2017,5,1496,15.9,5.0,7
4.0,1.4705882352941177e-05,1.0,1,20.0,174.0,2014,390000.0,2014,5,1197,19.1,5.0,10
4.0,2.6315789473684212e-05,1.0,1,20.0,173.0,2015,395000.0,2015,5,1197,21.21,5.0,9
4.0,2.564102564102564e-05,1.0,1,26.0,228.0,2017,295000.0,2017,5,999,23.01,5.0,7
4.0,2.5e-05,1.0,1,30.0,285.0,2017,599000.0,2017,5,1199,16.2,5.0,7
4.0,5.555555555555556e-05,0.0,1,16.0,120.0,2020,1748999.9999999998,2020,6,1451,11.67,5.0,4
4.0,1.6666666666666667e-05,0.0,1,20.0,177.0,2019,399000.0,2019,5,998,20.51,5.0,5
1.0,2.5e-05,1.0,1,6.0,48.0,2018,449000.0,2018,5,1498,25.83,5.0,6
4.0,1.4705882352941177e-05,1.0,1,20.0,150.0,2018,300000.0,2018,5,998,23.95,5.0,6
4.0,2.5e-05,1.0,2,20.0,166.0,2017,449000.0,2017,5,1197,20.89,5.0,7
4.0,2.7027027027027027e-05,1.0,1,20.0,177.0,2014,295000.0,2014,5,998,21.79,5.0,10
4.0,4.5637093829864916e-05,0.0,1,20.0,174.0,2018,649000.0,2018,5,1197,21.21,5.0,6
4.0,1.3411297677163242e-05,1.0,1,9.0,87.0,2013,274000.0,2013,5,1197,20.36,5.0,11
4.0,2.0833333333333333e-05,1.0,1,20.0,149.0,2019,375000.0,2019,5,796,24.7,5.0,5
4.0,1.0335062733830795e-05,0.0,1,8.0,62.0,2017,801000.0,2017,5,1497,18.0,5.0,7
1.0,1.657247974014352e-05,1.0,1,8.0,58.0,2018,591000.0,2018,5,1498,25.8,5.0,6
4.0,2.7046763854704784e-05,1.0,1,20.0,173.0,2017,434000.0,2017,5,1197,20.4,5.0,7
1.0,2.564102564102564e-05,1.0,1,20.0,157.0,2017,699000.0,2017,5,1248,28.09,5.0,7
4.0,1.9042541036675935e-05,1.0,1,20.0,177.0,2013,271000.0,2013,5,998,18.9,5.0,11
4.0,7.691716021844474e-05,1.0,1,20.0,177.0,2022,555000.0,2022,5,1197,21.5,5.0,2
1.0,1.388888888888889e-05,1.0,1,9.0,72.0,2018,825000.0,2018,5,1396,22.1,5.0,6
4.0,1.6129032258064517e-05,1.0,1,6.0,49.0,2017,599000.0,2017,5,1496,15.9,5.0,7
